"","ID","name","address","country","city"
"270",1962,"FlexTaf","France, Paris, 111 av. Victor Hugo 75784 Paris cedex 16","France","Paris"
"271",1965,"ООО ""Научный центр""Энерготон""","Belarus, Brest, ул.Пионерская - 52","Belarus","Brest"
"272",1966,"EPCSOL","Denmark, Brondby, Copenhagen","Denmark","Brondby"
"273",1969,"98Clicks","United Kingdom, London, Maidstone, Kent","United Kingdom","London"
"274",1973,"Emerging Rule P.B.C. ","United States, Washington, District of Columbia 2231 Crystal City Dr. #1000 , Arlington, VA 22202","United States","Washington"
"275",1974,"KUG","Egypt, Cairo, Nasr City, Cairo","Egypt","Cairo"
"276",1975,"KnowU","China, Hong Kong, HK","China","Hong Kong"
"277",1996,"Consult Bangladesh","Bangladesh, Chittagong, Ehsan City, Sayed Shah Road, Bakolia, Chittagong,Bangladesh","Bangladesh","Chittagong"
"278",2008,"Biovams Pharmaceuticals Pvt Ltd","India, Ahmedabad, A-20, Umiya Duplex, Vastral, Ahmedabad, Gujarat, india","India","Ahmedabad"
"279",2016,"SignSine","Ukraine, Kyiv, Kyiv","Ukraine","Kyiv"
"280",2022,"Mbtech","Russia, Chelyabinsk, Челябинск","Russia","Chelyabinsk"
"281",2027,"Navigers","India, Bangalore, Navigers Sarjapura Road Bangalore 560035","India","Bangalore"
"282",2033,"GO WEB","India, Bangalore, Oasis Breeze, 6th Main Rd, AECS Layout, Bangalore - 560037","India","Bangalore"
"283",2035,"LLC INproject","Russia, Astrakhan, Ул. Михаила Аладьина 6","Russia","Astrakhan"
"284",2040,"ScorpiGem","New Zealand, Palmerston North, West End Palmerston North","New Zealand","Palmerston North"
"285",2046,"Bifasor","France, Paris, 13 rue Vauvenargues","France","Paris"
"286",2053,"Cross Dimensional Solutions","Russia, Moscow, Moscow","Russia","Moscow"
"287",2056,"Eastwind","Russia, Yekaterinburg, Лукиных 20А","Russia","Yekaterinburg"
"288",2059,"HelperSoft","Russia, Samara, Карла Маркса 31","Russia","Samara"
"289",2060,"ZeroState","Belize, Belize, Belize City","Belize","Belize"
"290",2063,"Aiday","Russia, Moscow, Moscow","Russia","Moscow"
"291",2068,"Skanda Technocons","India, Bangalore, #607/608A, level 3, 6th cross, 4th stage, BEML layout, Rajarajeshwarinagar, Bangalore - 560098","India","Bangalore"
"292",2069,"СпросиДоктору.ру","Russia, Moscow, Moscow","Russia","Moscow"
"293",2082,"WorldKoins","Singapore, Singapore, singapore","Singapore","Singapore"
"294",2084,"uscoutfor","Netherlands, Rotterdam, Noordsingel ","Netherlands","Rotterdam"
"295",2088,"R Strategic","India, Bhopal, R Strategic Arcade, 3rd floor,C-219, C Sector, Shahpura Lake, Bhopal 462016","India","Bhopal"
"296",2090,"duel srl","Italy, Rome, via poggio laurentino 66","Italy","Rome"
"297",2104,"Where's My Waiter","United States, Minneapolis, 15","United States","Minneapolis"
"298",2106,"WinBizSolutions","India, Bangalore, Banashankari","India","Bangalore"
"299",2117,"EPFL, Lausanne","Switzerland, Lausanne, Lausanne","Switzerland","Lausanne"
"300",2123,"Gophr","United Kingdom, London, Alphabeta Building, 18 Finsbury Square, London EC2A 1BR","United Kingdom","London"
"301",2129,"VIPkon","Russia, Moscow, Moskow","Russia","Moscow"
"302",2137,"ТРИ-ЛЕС","Ukraine, Khmelnytskyi, Хмельницкий","Ukraine","Khmelnytskyi"
"303",2138,"ERIB Ltd","Switzerland, Bern, Wohlen near Bern","Switzerland","Bern"
"304",2140,"JSEngineering","United States, New York, 9186 Big Rock Cove Street, Lancaster, NY 14086","United States","New York"
"305",2144,"Cozipak Machine Technology","South Africa, Durban, Durban","South Africa","Durban"
"306",2145,"PayCar","Russia, Moscow, ул. Б. Новодмитровская, 14, стр.7","Russia","Moscow"
"307",2164,"u4et.ru","Russia, Moscow, Ak.Vinogradova 5-155","Russia","Moscow"
"308",2173,"Bluetor communications pvt. ltd","India, Gurgaon, F-139 ,SUNCITY, SECTOR -54 , Golf Cource Road","India","Gurgaon"
"309",2178,"GMhost","Ukraine, Khmelnytskyi, Zavodska 46","Ukraine","Khmelnytskyi"
"310",2194,"DataForSEO","Ukraine, Kharkiv, St. Molodoy Gvardii 15/17","Ukraine","Kharkiv"
"311",2203,"onProkat","Russia, Rostov-on-Don, ул. Беляева 16, 30","Russia","Rostov-on-Don"
"312",2210,"Мистер  Соусник","Russia, Moscow, Moscow ","Russia","Moscow"
"313",2212,"BOXOFFREEDOM","Russia, Moscow, Volokolamskoe shosse 2","Russia","Moscow"
"314",2220,"Hover Xplorer Inc.","Canada, Ottawa, Ottawa, Ontario, Canada","Canada","Ottawa"
"315",2232,"CampusInvite","India, Chennai, Tenth Planet Technologies Pvt Ltd, 807, P.T.Lee building,  6th floor, Anna Salai, Chennai 600002","India","Chennai"
"316",2247,"TIME TO SAY","Russia, Petropavlovsk-Kamchatsky, Камчатский край, г. Петропавловск-Камчатский.","Russia","Petropavlovsk-Kamchatsky"
"317",2254,"Gigers","France, Paris, Evry","France","Paris"
"318",2255,"Account Consultant","Australia, Melbourne, Elizabeth St","Australia","Melbourne"
"319",2256,"BiznZip","Russia, Krasnoyarsk, Центр","Russia","Krasnoyarsk"
"320",2260,"LOGYOS COM SRL","Romania, Constan<U+021B>a, str.t.s.saveanu","Romania","Constan<U+021B>a"
"321",2261,"Signa4you","Russia, Moscow, Moscow, Russia","Russia","Moscow"
"322",2262,"Триумф","Ukraine, Kherson, Соборная 28","Ukraine","Kherson"
"323",2265,"POPSICASE ","Spain, Barcelona, Canalejas 39 ","Spain","Barcelona"
"324",2266,"PRISM","Russia, Moscow, Moscow","Russia","Moscow"
"325",2267,"GLOOMAR LLC","United States, Orlando, Gulfport, Florida, US","United States","Orlando"
"326",2269,"myaccountsconsultant","United States, Dallas, 1100 Commerce Street ","United States","Dallas"
"327",2271,"КФХ Корякиной","Russia, Tambov, с.Пахотный Угол, Бондарского р-на, Тамбовской области","Russia","Tambov"
"328",2275,"2Bytestudios","Bulgaria, Varna, Varna, k.k. saint Konstantin and Helen","Bulgaria","Varna"
"329",2283,"AirSense (temporary name)","Israel, Ra'anana, 32 Brandeis st.","Israel","Ra'anana"
"330",2291,"NotifyVisitors","India, New Delhi, A2A Block,  Jankapuri New Delhi ","India","New Delhi"
"331",2304,"новые технологии","Russia, Nizhny Novgorod, Нижегородская область","Russia","Nizhny Novgorod"
"332",2313,"ООО СкифСтрой","Russia, Moscow, Podolsk","Russia","Moscow"
"333",2318,"KeepIn","Russia, Moscow, Москва","Russia","Moscow"
"334",2321,"People TV","Russia, Kirov, ул. Пятницкая, 56, оф. 210","Russia","Kirov"
"335",2329,"Foundation of the scientific and technological development n.a. academician V.S.Mihalevich","Ukraine, Kyiv, 27 Bulevarno-Kudryavskaya Str., Kiev, 01054 Ukraine","Ukraine","Kyiv"
"336",2332,"WaBo FinTech Ltd.","Israel, Nahariyaz, POBox 1144, Bustan HaGalil 2521300","Israel","Nahariyaz"
"337",2334,"Proglobalbusinesssolutions","India, Bangalore, J.P Nagar, 5th phase, Bangalore – 560078","India","Bangalore"
"338",2335,"LOGECS GmbH","Germany, Berlin, Helmoltzstr. 2-9","Germany","Berlin"
"339",2341,"obuvespana.tagbox.me","Spain, Alicante, Almoradi, Calle Mayor 91- 1b","Spain","Alicante"
"340",2342,"Startup Creator","Germany, Munich, Graf-Alban-Str.5","Germany","Munich"
"341",2343,"LabCloud Inc.","United States, Boston, 727 Mass Ave., Cambridge MA 02138","United States","Boston"
"342",2346,"12"," Bahrain , Hamad Town, ццч","Bahrain","Hamad Town"
"343",2352,"2BFortress","Ukraine, Kyiv, Kyiv","Ukraine","Kyiv"
"344",2354,"JMSD Consultant","United States, Tampa, Florida - USA","United States","Tampa"
"345",2360,"ООО ""Мунлайт""","Russia, Krasnodar, ул.Красная, д.176, литер 5/4 (3 этаж)","Russia","Krasnodar"
"346",2361,"АО ИОМ""Анкетолог""","Russia, Novosibirsk, 630099, г. Новосибирск, Красный Проспект,  д.29, офис 54","Russia","Novosibirsk"
"347",2367,"Credit Repair Experts","United States, New York, Alder Street","United States","New York"
"348",2376,"Взаимодействие","Russia, Saint Petersburg, Стрельна, Гоголя 9","Russia","Saint Petersburg"
"349",2380,"PomoLab","Switzerland, Lausanne, Ch Aime-Steinlen","Switzerland","Lausanne"
"350",2386,"Akruto Inc.","United States, Boston, 1007 Chestnut St Suite B Newton, MA 02464","United States","Boston"
"351",2387,"Essay Town","United States, San Francisco, 20 Maple Avenue  San Pedro, CA 90731","United States","San Francisco"
"352",2388,"GiniMachine","Belarus, Minsk, 220125, Independence Avenue, 177 ","Belarus","Minsk"
"353",2393,"safetybag","Italy, Genoa, via spessa 40","Italy","Genoa"
"354",2403,"Srushti VIZ","India, Hyderabad, Srushti Creative Studio Pvt. Ltd.  Level 2, Diyasree, Plot#97, Gafoor Nagar, Madhapur, Hyderabad, India - 500081","India","Hyderabad"
"355",2406,"Srushti VFX","India, Hyderabad, Srushti Creative Studio Pvt. Ltd. Level 2, Diyasree, Plot #97, Gafoor Nagar, Madhapur, Hyderabad, India, 500081","India","Hyderabad"
"356",2407,"Srushti IMX","India, Hyderabad, Srushti Creative Studio Pvt. Ltd.  Level 2, Diyasree, Plot#97, Gafoor Nagar, Madhapur","India","Hyderabad"
"357",2409,"Segmentify","Turkey, Istanbul, Ac<U+0131>badem Mahallesi Ac<U+0131>badem Caddesi Tellioglu Is Merkezi no 43 daire 5 Kad<U+0131>koy","Turkey","Istanbul"
"358",2418,"ROBUX","Kazakhstan, Astana, ...","Kazakhstan","Astana"
"359",2433,"ABTO3BIT","Ukraine, Kyiv, Ukraine, Kiyv","Ukraine","Kyiv"
"360",2443,"Media in Motion LLC","United States, Los Angeles, 800 S. Pacific Coast Hwy Suite 8 / 214 Redondo Beach CA 90277 USA","United States","Los Angeles"
"361",2449,"ПОП-ПРОЕКТ ВИКА КУРЗОВА","Russia, Moscow, Москва","Russia","Moscow"
"362",2462,"ABC Bros Co. Ltd","Kenya, Nairobi, 580. Dar es Salaam. Tanzania","Kenya","Nairobi"
"363",2467,"Skyway technology","Belarus, Minsk, Shchipok st., 22, bldg 1","Belarus","Minsk"
"364",2468,"Pardavimu komanda","United Kingdom, London, London ","United Kingdom","London"
"365",2470,"Entrepreneur","Kazakhstan, Shymkent, Kyzylorda","Kazakhstan","Shymkent"
"366",2475,"TrueCADD","India, Ahmedabad, Hi-Tech House, Gurukul, Ahmedabad - 380 052. (Gujarat) India","India","Ahmedabad"
"367",2478,"Hi-Tech CADD Services","India, Ahmedabad, Hi-Tech House, Near Gurukul Tower, Gurukul Road, Ahmedabad - 380052, (Gujarat) India","India","Ahmedabad"
"368",2484,"mimussa srl","Italy, Milan, corso Magenta 56","Italy","Milan"
"369",2488,"ООО Мой Продукт","Russia, Moscow, 125367, г. Москва, Врачебный проезд, д.10, помещение III","Russia","Moscow"
"370",2496,"Twixsoft","United States, New York, 1465 E Putnam Ave #604","United States","New York"
"371",2498,"bipulse.co","Russia, Saint Petersburg, Saint-Petersburg","Russia","Saint Petersburg"
"372",2504,"Hotel on the water","Ukraine, Rivne, Kuznetsovsk","Ukraine","Rivne"
"373",2508,"Diabetes & Health Care GmbH & Co. KG","Germany, Munich, Head Office Munich","Germany","Munich"
"374",2513,"Kuoll","United States, New York, 33 W 17th street, 2 floor","United States","New York"
"375",2519,"Blitz Tournament","Ukraine, Kyiv, Kyiv","Ukraine","Kyiv"
"376",2523,"supernova","Russia, Novosibirsk, Советский","Russia","Novosibirsk"
"377",2531,"ranked.pro","Russia, Chelyabinsk, Ekaterinburg","Russia","Chelyabinsk"
"378",2545,"ИНТЕРЕС-24  ооо","Russia, Saratov, Chapaeva 112/124-92, 410012","Russia","Saratov"
"379",2551,"""МАя МАяшечка""","Russia, Moscow, Московская область, г. Щелково","Russia","Moscow"
"380",2556,"Xoroxrono","Italy, Trieste, Udine, Friuli","Italy","Trieste"
"381",2557,"Digi Muflon","Armenia, Yerevan, 75 Yeznik Koghbatsi St","Armenia","Yerevan"
"382",2564,"Bright Sensors SA","Switzerland, Neuchatel, Rue de la Maladiere 71C","Switzerland","Neuchatel"
"383",2565,"Claricent Business Associates","Uganda, Mukono, Nabuti Road Mukono Municipality","Uganda","Mukono"
"384",2578,"SKYCOB.com","United States, San Francisco, 1446 Market st | San Francisco | CA | 94103","United States","San Francisco"
"385",2581,"Сатрап","Russia, Moscow, ---","Russia","Moscow"
"386",2595,"The Cheesy Animation","India, Ahmedabad, 602- 6th Floor, President House, Near Ambawadi Circle, Opp. C N Vidyalaya, Ambawadi, Ahmedabad-380006, Gujarat, India.","India","Ahmedabad"
"387",2599,"SalesTeam","Russia, Moscow, Novokosino ","Russia","Moscow"
"388",2604,"Iisci","Russia, Moscow, Moscow","Russia","Moscow"
"389",2605,"nexTek Africa","Burkina Faso, Ouagadougou, Ouagadougou","Burkina Faso","Ouagadougou"
"390",2616,"Gekcon","Russia, Moscow, ul.Brusilova d27 k1 kv61","Russia","Moscow"
"391",2620,"ТЕХНОСТРОЙИННОВАЦИЯ","Russia, Moscow, Tverskoy boulevard 18, building 2, office 2, 101000 Moscow, Russia","Russia","Moscow"
"392",2621,"ТЕХНОСТРОЙИННОВАЦИЯ ","Russia, Moscow, Tverskoy boulevard 18, building 2, office 2, 101000 Moscow, Russia","Russia","Moscow"
"393",2624,"КРЕВЕТКОФФ / KREVETKOFF","Russia, Moscow, Matveevskaya street, house 32 , office 17","Russia","Moscow"
"394",2626,"efflife","Kazakhstan, Astana, Kuishi Dina, 25/1, 76","Kazakhstan","Astana"
"395",2629,"Worldwide Internet Tournament","Ukraine, Kyiv, Kyiv","Ukraine","Kyiv"
"396",2630,"Kooks","Switzerland, Dubendorf, Zurich","Switzerland","Dubendorf"
"397",2633,"APL Alliance","Russia, Moscow, 111024, Aviamotornaya str, h. 50, b. 1, p. XIV r. 11","Russia","Moscow"
"398",2637,"None","India, Bangalore, Bangalore","India","Bangalore"
"399",2660,"jetztGratis.ch","Switzerland, Lucerne, Luzern","Switzerland","Lucerne"
"400",2667,"PAW","Russia, Kostroma, Кострома ул. Лесная 51В","Russia","Kostroma"
"401",2669,"MBA Strategy","United States, Austin, 600 Congress Ave, 14th Floor","United States","Austin"
"402",2672,"ФЛ","Russia, Moscow, Moscow","Russia","Moscow"
"403",2680,"Mudacheli","Georgia, Tbilisi, Грузия, Тбилиси, ул. Пекини №41","Georgia","Tbilisi"
"404",2689,"BRK-INVEST","Russia, Moscow,  Краснопресненская наб., д.12, под.6, оф. 302","Russia","Moscow"
"405",2695,"Beeckon","Switzerland, Geneva, 44 Rue de St-Jean","Switzerland","Geneva"
"406",2698,"Lykke","Switzerland, Zug, Lykke Corp  2 Baarerstrasse  6300 Zug Switzerland","Switzerland","Zug"
"407",2707,"Home Assist PH","Philippines, Manila, Manila, Philippines","Philippines","Manila"
"408",2708,"Blocks Perfume Stock","South Africa, Johannesburg, 4 Errol Court, Lundean crst, Claremont, Johannesburg, 2092","South Africa","Johannesburg"
"409",2709,"Biker AE (FZ-LLC)","United Arab Emirates, Dubai, King Salman Bin Abdulaziz Al Saud St - Dubai","United Arab Emirates","Dubai"
"410",2715,"PartyOn","Russia, Krasnodar, Краснодарский край, г.Краснодар","Russia","Krasnodar"
"411",2716,"Taxipoint","Russia, Moscow, ZAO","Russia","Moscow"
"412",2721,"ALFA.MARKET Не имеющий аналогов  международный сервис, посвящённый технологиям, товарам, услугам и профессиям завтрашнего дня. Суперсовременная платформа-нетворкинг включает в себя сайт объявлений, соцсеть для деловых контактов, платёжную систему и мессенджер. Имеет уникальную функцию - коэффициент активности, полезности и деловой репутации пользователей.","Russia, Moscow, Москва, ул. Кузнецкий Мост, д. 3","Russia","Moscow"
"413",2722,"UAB NoriuNoriuNoriu","Lithuania, Vilnius, Savanoriu 1-4","Lithuania","Vilnius"
"414",2727,"NAQWA LLC","Russia, Moscow, 10, Dmitrovskiy proezd, Moscow, Russian Federation, 127422","Russia","Moscow"
"415",2742,"EffLife","Kazakhstan, Astana, Astana, Kuishi Dina str., 25/1 - 76.","Kazakhstan","Astana"
"416",2744,"LeadersBridge.org","Switzerland, Zurich, Allmendgasse 15, 4914 Roggwil","Switzerland","Zurich"
"417",2745,"Copter Express","Russia, Moscow, Volgogradsky prospect, 42/5","Russia","Moscow"
"418",2746,"PROPHET REWARD FOUNDATION","Kenya, Nairobi, 8864-00100","Kenya","Nairobi"
"419",2749,"Ceylon Evergreen Holdings","Sri Lanka, Colombo, 8","Sri Lanka","Colombo"
"420",2752,"Rudy Heeter","United States, San Diego, San Diego","United States","San Diego"
"421",2753,"Tipser","Russia, Yekaterinburg, Yekaterinburg","Russia","Yekaterinburg"
"422",2756,"Veenayak Web Tech Pvt Ltd.","India, Faridabad, 1789, Thunder Lane, Sector 9, Faridabad","India","Faridabad"
"423",2757," AcquiBots Technologies Pvt. Ltd. ","India, Ahmedabad, ANANYA, Tithi Bunglows, Anand Sojitra Road, Anand","India","Ahmedabad"
"424",2766,"2ГИС Мурманск","Russia, Murmansk, Lenina st., 52","Russia","Murmansk"
"425",2775,"WHOZIC (not yet created - France/Switzerland  )","France, Versailles, 15 BIS RUE DU GENERAL PELLETIER, 28410 SAINT LUBIN DE LA HAYE","France","Versailles"
"426",2780,"IMIGIZE","Russia, Saint Petersburg, Киевская 8 корп. 2","Russia","Saint Petersburg"
"427",2793,"swipx","Denmark, Copenhagen, Aarhusgade","Denmark","Copenhagen"
"428",2803,"TELEPORT","Belarus, Brest, Dzerzinskogo str., 21","Belarus","Brest"
"429",2804,"10seos","United States, San Diego, 600 West Broadway, Suite 700, San Diego, CA 92101 United States","United States","San Diego"
"430",2808,"Rusmig","Russia, Kazan, Almetyevsk","Russia","Kazan"
"431",2812,"SDT Systems","Israel, Tel Avivaj, Electra City Tower, 58 HaRakevet St., Tel Aviv 6777016, Israel ","Israel","Tel Avivaj"
"432",2814,"3dfusionedge","India, New Delhi, 4B, F-BLOCK NEW DELHI","India","New Delhi"
"433",2815,"Номинал Хабаровск","Russia, Moscow, ЦАО","Russia","Moscow"
"434",2817,"s3tkoncepts","United Arab Emirates, Dubai, 1215, Burlington Tower, Business Bay, Dubai - UAE Dubai - UAE","United Arab Emirates","Dubai"
"435",2821,"Startpack","Russia, Kazan, ул. Петербургская, 52","Russia","Kazan"
"436",2828,"Покупай Свое","Russia, Chelyabinsk, Rossiyskaya street 159 v","Russia","Chelyabinsk"
"437",2830,"RoboRetail","Russia, Novosibirsk, Заельцовский район","Russia","Novosibirsk"
"438",2833,"Sitaphal.com","India, Hyderabad, Flat No.101, Srinivasa Plaza  Sri Nagar Colony Main Road  Punjagutta, Hyderabad - 500073  Telangana, India. ","India","Hyderabad"
"439",2847,"Rajsi","India, Jaipur, 31 , bhagat vatika , civil lines , jaipur ","India","Jaipur"
"440",2848,"PropertyContrax.com","Ireland, Navan, navan, meath","Ireland","Navan"
"441",2851,"Blue Chisel - 3D Animation Studio India","India, Ahmedabad, brand@bluechisel.com","India","Ahmedabad"
